cite,question_id,question,choices,answer,chapter
송편을 예쁘게 빚으면 예쁜 딸을 낳는다는 말도 전해지고 있다.,32,송편을 예쁘게 빚으면 어떤 좋은 일이 생긴다는 전설이 있는가?,"1. 예쁜 딸을 낳는다
2. 부자가 된다
3. 건강해진다
4. 행운이 온다
",예쁜 딸을 낳는다,14
추석은 일 년 중 보름달이 가장 크고 밝다.,33,추석은 어떤 달이 가장 크고 밝은 시기인가?,"1. 신정
2. 설날
3. 추석
4. 크리스마스
",추석,14
그래서 전통적 으로 추석 밤에는 보름달을 바라보며 소원을 비는 달맞이나 강강술래 놀이를 즐겼다.,34,추석 밤에는 어떤 활동을 전통적으로 즐기는가?,"1. 불꽃놀이
2. 달맞이나 강강술래 놀이
3. 눈싸움
4. 나무 등반
",달맞이나 강강술래 놀이,14
"송편은 쌀을 이용하여 달 모양으로 만든 떡으로, ‘솔잎 위에 쪄 낸다,’는 의미를 담고 있다.",35,송편을 만드는 데 어떤 재료를 주로 사용하는가?,"1. 밀가루
2. 쌀
3. 감자
4. 메밀
",쌀,14
추석의 대표적인 음식은 송편이다.,36,송편은 어떤 행사에서 주로 먹는 음식인가?,"1. 설날
2. 추석
3. 크리스마스
4. 생일
",추석,14
추석은 일 년 중 보름달이 가장 크고 밝다.,37,추석은 일 년 중 어떤 달이 가장 크고 밝은가?,"1. 보름달
2. 반달
3. 초승달
4. 마지막 달
",보름달,14
그래서 전통적 으로 추석 밤에는 보름달을 바라보며 소원을 비는 달맞이나 강강술래 놀이를 즐겼다.,38,추석 밤에는 보름달을 바라보며 무엇을 하는가?,"1. 노래 부르기
2. 춤추기
3. 소원 빌기
4. 운동하기
",소원 빌기,14
송편을 예쁘게 빚으면 예쁜 딸을 낳는다는 말도 전해지고 있다.,39,송편을 예쁘게 빚으면 무엇을 낳는다는 전설이 있는가?,"1. 예쁜 아들
2. 예쁜 딸
3. 예쁜 강아지
4. 예쁜 고양이
",예쁜 딸,14
"한국 사람들은 무엇을 먹을까? 한국 음식의 기본은 밥과 국, 그리고 여러 가지 반찬 이다.",0,한국 음식의 기본은 무엇인가?,"1. 밥과 국
2. 밥과 반찬
3. 밥과 국, 그리고 여러 가지 반찬
4. 밥과 김치
","밥과 국, 그리고 여러 가지 반찬",13
한식은 밥과 반찬을 먹기 때문에 다양한 영양소를 고루 섭취할 수 있어서 건강을 유지하는 데 좋다.,1,한식이 건강 유지에 좋은 이유는 무엇인가?,"1. 다양한 영양소를 고루 섭취할 수 있기 때문
2. 맛이 좋기 때문
3. 가볍게 먹을 수 있기 때문
4. 다이어트에 좋기 때문
",다양한 영양소를 고루 섭취할 수 있기 때문,13
겨울에 김장한 김치를 저장하기 위해 땅에 묻어 두었던 것으로 요즘은 냉장고를 많이 이용한다.,2,김장한 김치를 어떻게 보관하였는가?,"1. 냉장고에 보관
2. 땅에 묻어 보관
3. 상자에 보관
4. 항아리에 보관
",땅에 묻어 보관,13
한국인의 주식은 밥이다. 밥은 쌀을 재료로 하여짓는 것으로 한국의 가장 기본적인 음식이다.,3,한국인의 주식은 무엇인가?,"1. 밥
2. 빵
3. 면
4. 고기
",밥,13
한국인이 밥을 먹을 때에는 국과 반찬을 함께먹는다.,4,한국인이 밥을 먹을 때 함께 먹는 것은 무엇인가?,"1. 국과 반찬
2. 김치와 반찬
3. 반찬만
4. 국만
",국과 반찬,13
반찬으로는 주로 채소를 이용하여 만든 나물이나 김치가 있다.,5,반찬으로 주로 사용되는 것은 무엇인가?,"1. 나물이나 김치
2. 고기나 생선
3. 빵이나 과자
4. 과일이나 채소
",나물이나 김치,13
김치는 한국을 대표 하는 음식 중 하나이다.,6,한국을 대표하는 음식 중 하나는 무엇인가?,"1. 김치
2. 라면
3. 떡볶이
4. 비빔밥
",김치,13
한국에서는 특히 추운 겨울이 되기 전에 많은 가정에서 김장을 하는 모습을 흔히 볼 수 있다.,7,한국에서는 언제 김장을 하는가?,"1. 추운 겨울이 되기 전
2. 봄이 되기 전
3. 여름이 되기 전
4. 가을이 되기 전
",추운 겨울이 되기 전,13
김장이란 늦가을부터 초겨울 사이에 많은 양의 김치를 담그는 것이다.,8,김장이란 무엇인가?,"1. 늦가을부터 초겨울 사이에 많은 양의 김치를 담그는 것
2. 겨울에 많은 양의 김치를 담그는 것
3. 여름에 많은 양의 김치를 담그는 것
4. 봄에 많은 양의 김치를 담그는 것
",늦가을부터 초겨울 사이에 많은 양의 김치를 담그는 것,13
김치는 지역에 따라 다양한 재료를 사용하기 때문에 그 종류가 매우 다양하다.,9,김치의 종류가 다양한 이유는 무엇인가?,"1. 재료가 다양하기 때문
2. 조리 방법이 다양하기 때문
3. 지역에 따라 다양한 재료를 사용하기 때문
4. 계절에 따라 다양한 재료를 사용하기 때문
",지역에 따라 다양한 재료를 사용하기 때문,13
반찬으로는 주로 채소를 이용하여 만든 나물이나 김치가 있다.,10,한국의 주요 반찬으로 어떤 것들이 있는가?,"1. 나물과 김치
2. 김치와 된장
3. 나물과 떡
4. 김치와 떡
",나물과 김치,13
김치는 한국을 대표 하는 음식 중 하나이다.,11,한국을 대표하는 음식 중 하나는 무엇인가?,"1. 된장
2. 김치
3. 떡
4. 삼겹살
",김치,13
김장이란 늦가을부터 초겨울 사이에 많은 양의 김치를 담그는 것이다.,12,김장이란 무엇인가?,"1. 김치를 담그는 것
2. 떡을 만드는 것
3. 된장을 만드는 것
4. 불고기를 만드는 것
",김치를 담그는 것,13
"발효음식으로는 된장, 간장, 고추장 같은 장류나 새우젓, 멸치젓 등의 젓갈류가 대표적이다.",13,한국의 대표적인 발효음식은 무엇인가?,"1. 된장, 간장, 고추장, 새우젓, 멸치젓
2. 김치, 된장, 간장, 고추장
3. 된장, 간장, 고추장, 떡
4. 김치, 된장, 간장, 떡
","된장, 간장, 고추장, 새우젓, 멸치젓",13
"대표적인 것으로 불고기, 삼겹살구이, 삼계탕, 비빔밥 등을 들 수 있다.",14,한국의 대표적인 요리로 어떤 것들이 있는가?,"1. 불고기, 삼겹살구이, 삼계탕, 비빔밥
2. 불고기, 삼겹살구이, 떡, 비빔밥
3. 불고기, 삼겹살구이, 삼계탕, 김치
4. 불고기, 삼겹살구이, 떡, 김치
","불고기, 삼겹살구이, 삼계탕, 비빔밥",13
한국인들은 오랜 옛날부터 쌀을 주재료로 해서 만든 떡을 즐겨 먹었다.,15,한국인들이 오랜 옛날부터 즐겨 먹었던 음식은 무엇인가?,"1. 떡
2. 김치
3. 된장
4. 삼겹살
",떡,13
"특히 결혼식이나 제사, 명절, 생일 등을 맞이했을 때 떡은 꼭 있어야 할 음식 중 하나로 여겨지고 있다.",16,"한국에서 결혼식이나 제사, 명절, 생일 등을 맞이했을 때 꼭 있어야 할 음식은 무엇인가?","1. 떡
2. 김치
3. 된장
4. 삼겹살
",떡,13
"떡은 가족끼리 먹기도 하고 이웃, 친척 등과 함께 나누어 먹거나 선물을 하는 경우도 많다.",17,떡은 어떤 경우에 먹는가?,"1. 가족끼리 먹거나 이웃, 친척과 나누어 먹거나 선물하는 경우
2. 가족끼리만 먹는 경우
3. 이웃, 친척과 나누어 먹는 경우
4. 선물하는 경우
","가족끼리 먹거나 이웃, 친척과 나누어 먹거나 선물하는 경우",13
"백설기, 인절미, 절편, 가래떡 등이 한국에서 자주 볼 수 있는 대표적인 떡이다.",18,한국에서 자주 볼 수 있는 대표적인 떡은 무엇인가?,"1. 백설기, 인절미, 절편, 가래떡
2. 백설기, 인절미, 절편, 김치
3. 백설기, 인절미, 떡볶이, 가래떡
4. 백설기, 인절미, 떡볶이, 김치
","백설기, 인절미, 절편, 가래떡",13
이들 음식은 때로는 밥과 함께 먹기도 하지만 별도로 즐기는 음식이기도 하다.,19,한국의 대표적인 요리들은 어떻게 즐기는가?,"1. 밥과 함께 먹거나 별도로 즐김
2. 밥과 함께만 먹음
3. 별도로만 즐김
4. 반찬과 함께 먹음
",밥과 함께 먹거나 별도로 즐김,13
온돌  부엌의 아궁이에 불을 때면 불 기운이 방 밑에 있는 돌을 데워서 방 전체를 따뜻하게 해 주는 전통적인 난방 장치,20,온돌이란 무엇인가?,"1. 부엌의 아궁이
2. 방과 방 사이에 있는 큰 마루
3. 가을에 곡식을 거두는 것
4. 전통적인 난방 장치
",전통적인 난방 장치,13
대청마루  방과 방 사이에 있는 큰 마루,21,대청마루의 위치는 어디인가?,"1. 부엌의 아궁이
2. 방과 방 사이에 있는 큰 마루
3. 가을에 곡식을 거두는 것
4. 전통적인 난방 장치
",방과 방 사이에 있는 큰 마루,13
추수  가을에 곡식을 거두는 것,22,추수란 언제 하는 행동인가?,"1. 봄에
2. 여름에
3. 가을에
4. 겨울에
",가을에,13
양반  조선시대의 상류층,23,양반은 어느 시대의 사람들을 가리키는 말인가?,"1. 고구려 시대
2. 백제 시대
3. 신라 시대
4. 조선 시대
",조선 시대,13
온돌  부엌의 아궁이에 불을 때면 불 기운이 방 밑에 있는 돌을 데워서 방 전체를 따뜻하게 해 주는 전통적인 난방 장치,24,온돌의 기능은 무엇인가?,"1. 방을 시원하게 해주는 것
2. 방을 따뜻하게 해주는 것
3. 음식을 요리하는 것
4. 물을 끓이는 것
",방을 따뜻하게 해주는 것,13
대청마루  방과 방 사이에 있는 큰 마루,25,대청마루는 어디에 위치하는가?,"1. 방 안
2. 방 밖
3. 방과 방 사이
4. 부엌
",방과 방 사이,13
추수  가을에 곡식을 거두는 것,26,추수는 어떤 행동인가?,"1. 봄에 씨를 뿌리는 것
2. 여름에 물을 주는 것
3. 가을에 곡식을 거두는 것
4. 겨울에 휴식을 취하는 것
",가을에 곡식을 거두는 것,13
양반  조선시대의 상류층,27,양반은 어떤 계층을 가리키는 말인가?,"1. 하류층
2. 중류층
3. 상류층
4. 모든 계층
",상류층,13
온돌  부엌의 아궁이에 불을 때면 불 기운이 방 밑에 있는 돌을 데워서 방 전체를 따뜻하게 해 주는 전통적인 난방 장치,28,온돌은 어디에 불을 때면 방 전체를 따뜻하게 해주는가?,"1. 방 안
2. 방 밖
3. 부엌의 아궁이
4. 마루
",부엌의 아궁이,13
대청마루  방과 방 사이에 있는 큰 마루,29,대청마루는 어떤 공간인가?,"1. 작은 마루
2. 큰 마루
3. 작은 방
4. 큰 방
",큰 마루,13
현재까지 남아있는 한옥마을 한옥마을은 한국의 전통 한옥을 볼 수 있는 곳이다.,30,한옥마을에서는 무엇을 볼 수 있는가?,"1. 한국의 전통 한복
2. 한국의 전통 음식
3. 한국의 전통 한옥
4. 한국의 전통 무용
",한국의 전통 한옥,13
"대표적인 곳으로 전주에 있는 한옥 마을, 서울의 북촌과 남산에 있는 한옥마을 등을 꼽을 수 있다.",31,한옥마을이 위치한 대표적인 도시는 어디인가?,"1. 부산, 대구
2. 전주, 서울
3. 광주, 대전
4. 인천, 울산
","전주, 서울",13
전주한옥마을에서는 한옥 생활체험관에서 하룻밤을 지내며 한옥생활을 경험해 볼 수 있다.,32,전주한옥마을에서는 어떤 체험을 할 수 있는가?,"1. 한옥 건축 체험
2. 한옥 생활 체험
3. 한옥 그림 그리기 체험
4. 한옥 요리 체험
",한옥 생활 체험,13
북촌한옥마을에서는 한옥마을 구석구석을 걸어 다니며 한옥의 분위기를 한껏 느낄 수 있다.,33,북촌한옥마을에서는 어떤 활동을 할 수 있는가?,"1. 한옥 건축
2. 한옥 걷기
3. 한옥 요리
4. 한옥 그림 그리기
",한옥 걷기,13
조선시대 한옥을 그대로 복원해 놓은 남산골한옥마을에서는 전통적인 주거 모습을 살펴볼 수 있다.,34,남산골한옥마을에서는 어떤 것을 볼 수 있는가?,"1. 조선시대 한옥
2. 고려시대 한옥
3. 신라시대 한옥
4. 백제시대 한옥
",조선시대 한옥,13
전주 한옥마을  063) 222-1000  http://tour.jeonju.go.kr,35,전주 한옥마을의 연락처는 무엇인가?,"1. 063) 222-1000
2. 02) 2133-1371
3. 031) 222-1000
4. 051) 222-1000
",063) 222-1000,13
북촌 한옥마을  (02)2133-1371  http://bukchon.seoul.go.kr,36,북촌 한옥마을의 홈페이지 주소는 무엇인가?,"1. http://tour.jeonju.go.kr
2. http://bukchon.seoul.go.kr
3. http://namsangol.seoul.go.kr
4. http://hanok.seoul.go.kr
",http://bukchon.seoul.go.kr,13
한옥과 한복은 어떤 특징이 있을까?,37,한옥과 한복은 어떤 것에 대한 특징을 묻는가?,"1. 한국의 전통 음식
2. 한국의 전통 무용
3. 한국의 전통 건축물과 의복
4. 한국의 전통 악기
",한국의 전통 건축물과 의복,13
전주한옥마을에서는 한옥 생활체험관에서 하룻밤을 지내며 한옥생활을 경험해 볼 수 있다.,38,전주한옥마을에서 하룻밤을 지낼 수 있는 곳은 어디인가?,"1. 한옥 요리 체험관
2. 한옥 생활체험관
3. 한옥 건축 체험관
4. 한옥 그림 체험관
",한옥 생활체험관,13
조선시대 한옥을 그대로 복원해 놓은 남산골한옥마을에서는 전통적인 주거 모습을 살펴볼 수 있다.,39,남산골한옥마을에서 복원된 한옥은 어느 시대의 것인가?,"1. 고려시대
2. 신라시대
3. 백제시대
4. 조선시대
",조선시대,13
전주 한옥마을  063) 222-1000  http://tour.jeonju.go.kr,40,전주 한옥마을의 안내 전화번호는 무엇인가요?,"1. 063) 222-1000
2. (02)2133-1371
3. 063) 222-2000
4. (02)2133-2371
",063) 222-1000,13
북촌 한옥마을  (02)2133-1371  http://bukchon.seoul.go.kr,41,북촌 한옥마을의 홈페이지 주소는 무엇인가요?,"1. http://bukchon.seoul.go.kr
2. http://tour.jeonju.go.kr
3. http://bukchon.seoul.kr
4. http://tour.bukchon.go.kr
",http://bukchon.seoul.go.kr,13
한옥은 한국의 전통적인 집이다.,42,한옥은 어떤 나라의 전통적인 집인가요?,"1. 중국
2. 일본
3. 한국
4. 베트남
",한국,13
한옥에서는 온돌과 대청마루를 흔히 볼 수 있는데 이는 사계절이 뚜렷한 한국의 기후에 맞춘 것이다.,43,한옥에서 흔히 볼 수 있는 두 가지 구조물은 무엇인가요?,"1. 온돌과 대청마루
2. 온돌과 창문
3. 대청마루와 문
4. 창문과 문
",온돌과 대청마루,13
한옥은 지붕을 만드는 재료에 따라 기와집과 초가집로 나뉜다.,44,한옥은 어떤 기준으로 나뉘나요?,"1. 크기에 따라
2. 위치에 따라
3. 지붕을 만드는 재료에 따라
4. 건축년도에 따라
",지붕을 만드는 재료에 따라,13
기와집은 흙으로 만들어 구운 기와를 지붕에 얹은 집으로 주로 양반들의 집으로 많이 사용되었다.,45,기와집은 주로 어떤 계층의 사람들이 사용하였나요?,"1. 서민들
2. 양반들
3. 왕족
4. 노비들
",양반들,13
"추운 겨울에는 한국 고유의 난방 장치인 온돌이 있어 방을 따뜻하게 하였고, 더운 여름에는 바람이 잘 통하는 대청 마루에서 주로 생활하며 더위를 피하기도 하였다.",46,한옥에서 겨울에는 어떤 장치로 난방을 하였나요?,"1. 에어컨
2. 히터
3. 온돌
4. 난로
",온돌,13
